articleid,author
16422,Peter Overby
16423,Danielle Kurtzleben 
16424,Amita Kelly
16425,Sam Sanders
16426,Jessica Taylor
16427,
16428,Kristian Foden-Vencil
16429,Carrie Johnson
16430,Jessica Taylor
16431,Ron Elving
16432,Peter Overby
16433,Danielle Kurtzleben 
16434,Tamara Keith
16435,Sam Sanders
16436,Jessica Taylor
16437,
16438,Kristian Foden-Vencil
16439,Carrie Johnson
16440,Jessica Taylor
16441,Ron Elving
16442,Peter Overby
16443,Danielle Kurtzleben 
16444,Tamara Keith
16445,Sam Sanders
16446,Jessica Taylor
16447,
16448,Kristian Foden-Vencil
16449,Carrie Johnson
16450,Jessica Taylor
16451,Ron Elving
16452,Peter Overby
16453,Danielle Kurtzleben 
16454,Tamara Keith
16455,Sam Sanders
16456,Jessica Taylor
16457,
16458,Kristian Foden-Vencil
16459,Carrie Johnson
16460,Jessica Taylor
16461,Ron Elving
16462,Peter Overby
16463,Danielle Kurtzleben 
16464,Tamara Keith
16465,Jessica Taylor
16466,
16467,Kristian Foden-Vencil
16468,Carrie Johnson
16469,Jessica Taylor
16470,Ron Elving
16471,Peter Overby
16472,Danielle Kurtzleben 
16473,Tamara Keith
16474,
16475,Kristian Foden-Vencil
16476,Carrie Johnson
16477,Jessica Taylor
16478,Ron Elving
16479,Peter Overby
16480,Danielle Kurtzleben 
16481,Tamara Keith
16482,Kristian Foden-Vencil
16483,Carrie Johnson
16484,Jessica Taylor
16485,Ron Elving
16486,Peter Overby
16487,Danielle Kurtzleben 
16488,Tamara Keith
16489,Don Gonyea
16490,Kristian Foden-Vencil
16491,Carrie Johnson
16492,Jessica Taylor
16493,Ron Elving
16494,Peter Overby
16495,Danielle Kurtzleben 
16496,Tamara Keith
16497,Don Gonyea
16498,Carrie Johnson
16499,Jessica Taylor
16500,Ron Elving
16501,Peter Overby
16502,Danielle Kurtzleben 
16503,Tamara Keith
16504,Don Gonyea
16505,Jessica Taylor
16506,Jessica Taylor
16507,Ron Elving
16508,Peter Overby
16509,Danielle Kurtzleben 
16510,Tamara Keith
16511,Don Gonyea
16512,Jessica Taylor
16513,Eyder Peralta
16513,Bill Chappell
16514,Jessica Taylor
16515,Ron Elving
16516,Peter Overby
16517,Danielle Kurtzleben 
16518,Tamara Keith
16519,Don Gonyea
16520,Jessica Taylor
16521,Eyder Peralta
16521,Bill Chappell
16522,Eyder Peralta
16523,Ron Elving
16524,Peter Overby
16525,Danielle Kurtzleben 
16526,Tamara Keith
16527,Don Gonyea
16528,Jessica Taylor
16529,Eyder Peralta
16529,Bill Chappell
16530,Eyder Peralta
16531,Peter Overby
16532,Danielle Kurtzleben 
16533,Tamara Keith
16534,Don Gonyea
16535,Jessica Taylor
16536,Eyder Peralta
16536,Bill Chappell
16537,Eyder Peralta
16538,Danielle Kurtzleben 
16539,Tamara Keith
16540,Don Gonyea
16541,Jessica Taylor
16542,Eyder Peralta
16542,Bill Chappell
16543,Eyder Peralta
16544,Amita Kelly
16545,Tamara Keith
16546,Don Gonyea
16547,Jessica Taylor
16548,Eyder Peralta
16548,Bill Chappell
16549,Eyder Peralta
16550,Amita Kelly
16551,Dan Charles
16552,Tamara Keith
16553,Don Gonyea
16554,Jessica Taylor
16555,Eyder Peralta
16555,Bill Chappell
16556,Eyder Peralta
16557,Amita Kelly
16558,Dan Charles
16559,Marilyn Geewax
16560,Tamara Keith
16561,Don Gonyea
16562,Jessica Taylor
16563,Eyder Peralta
16563,Bill Chappell
16564,Eyder Peralta
16565,Amita Kelly
16566,Dan Charles
16567,Marilyn Geewax
16568,Marc Silver
16569,Tamara Keith
16570,Don Gonyea
16571,Jessica Taylor
16572,Eyder Peralta
16572,Bill Chappell
16573,Eyder Peralta
16574,Amita Kelly
16575,Dan Charles
16576,Marilyn Geewax
16577,Marc Silver
16578,Tamara Keith
16579,Don Gonyea
16580,Jessica Taylor
16581,Eyder Peralta
16581,Bill Chappell
16582,Eyder Peralta
16583,Amita Kelly
16584,Dan Charles
16585,Marilyn Geewax
16586,Marc Silver
16587,Tamara Keith
16588,Don Gonyea
16589,Jessica Taylor
16590,Eyder Peralta
16590,Bill Chappell
16591,Eyder Peralta
16592,Amita Kelly
16593,Dan Charles
16594,Marilyn Geewax
16595,Marc Silver
16596,Don Gonyea
16597,Jessica Taylor
16598,Eyder Peralta
16598,Bill Chappell
16599,Eyder Peralta
16600,Amita Kelly
16601,Dan Charles
16602,Marilyn Geewax
16603,Marc Silver
16604,Don Gonyea
16605,Jessica Taylor
16606,Eyder Peralta
16606,Bill Chappell
16607,Eyder Peralta
16608,Amita Kelly
16609,Dan Charles
16610,Marilyn Geewax
16611,Marc Silver
16612,Don Gonyea
16613,Jessica Taylor
16614,Eyder Peralta
16614,Bill Chappell
16615,Eyder Peralta
16616,Amita Kelly
16617,Dan Charles
16618,Marilyn Geewax
16619,Marc Silver
16620,Don Gonyea
16621,Jessica Taylor
16622,Eyder Peralta
16622,Bill Chappell
16623,Eyder Peralta
16624,Amita Kelly
16625,Dan Charles
16626,Marilyn Geewax
16627,Marc Silver
16628,Don Gonyea
16629,Jessica Taylor
16630,Eyder Peralta
16630,Bill Chappell
16631,Eyder Peralta
16632,Amita Kelly
16633,Dan Charles
16634,Marilyn Geewax
16635,Marc Silver
16636,Don Gonyea
16637,Jessica Taylor
16638,Eyder Peralta
16638,Bill Chappell
16639,Eyder Peralta
16640,Amita Kelly
16641,Dan Charles
16642,Marilyn Geewax
16643,Marc Silver
16644,Jessica Taylor
16645,Eyder Peralta
16645,Bill Chappell
16646,Eyder Peralta
16647,Amita Kelly
16648,Dan Charles
16649,Marilyn Geewax
16650,Marc Silver
16651,Tamara Keith
16652,Jessica Taylor
16653,Eyder Peralta
16653,Bill Chappell
16654,Eyder Peralta
16655,Amita Kelly
16656,Dan Charles
16657,Marilyn Geewax
16658,Marc Silver
16659,Tamara Keith
16660,Eyder Peralta
16660,Bill Chappell
16661,Eyder Peralta
16662,Amita Kelly
16663,Dan Charles
16664,Marilyn Geewax
16665,Marc Silver
16666,Tamara Keith
16667,Eyder Peralta
16668,Amita Kelly
16669,Dan Charles
16670,Marilyn Geewax
16671,Marc Silver
16672,Tamara Keith
16673,Linton Weeks
16674,Amita Kelly
16675,Dan Charles
16676,Marilyn Geewax
16677,Marc Silver
16678,Tamara Keith
16679,Linton Weeks
16680,Amita Kelly
16681,Dan Charles
16682,Marilyn Geewax
16683,Marc Silver
16684,Tamara Keith
16685,Linton Weeks
16686,Amita Kelly
16687,Dan Charles
16688,Marilyn Geewax
16689,Marc Silver
16690,Tamara Keith
16691,Linton Weeks
16692,Domenico Montanaro
16693,Dan Charles
16694,Marilyn Geewax
16695,Marc Silver
16696,Tamara Keith
16697,Linton Weeks
16698,Domenico Montanaro
16699,Bill Chappell
16700,Marilyn Geewax
16701,Marc Silver
16702,Tamara Keith
16703,Linton Weeks
16704,Domenico Montanaro
16705,Bill Chappell
16706,NPR Staff
16707,Marc Silver
16708,Tamara Keith
16709,Linton Weeks
16710,Domenico Montanaro
16711,Bill Chappell
16712,NPR Staff
16713,Peter Overby
16714,Tamara Keith
16715,Linton Weeks
16716,Domenico Montanaro
16717,Bill Chappell
16718,NPR Staff
16719,Peter Overby
16720,Joel Rose
16721,Tamara Keith
16722,Linton Weeks
16723,Domenico Montanaro
16724,Bill Chappell
16725,NPR Staff
16726,Peter Overby
16727,Joel Rose
16728,Amita Kelly
16729,Tamara Keith
16730,Linton Weeks
16731,Domenico Montanaro
16732,Bill Chappell
16733,NPR Staff
16734,Peter Overby
16735,Joel Rose
16736,Amita Kelly
16737,Marilyn Geewax
16738,Tamara Keith
16739,Linton Weeks
16740,Domenico Montanaro
16741,Bill Chappell
16742,NPR Staff
16743,Peter Overby
16744,Joel Rose
16745,Amita Kelly
16746,Marilyn Geewax
16747,Brakkton Booker
16748,Tamara Keith
16749,Linton Weeks
16750,Domenico Montanaro
16751,Bill Chappell
16752,NPR Staff
16753,Peter Overby
16754,Joel Rose
16755,Amita Kelly
16756,Marilyn Geewax
16757,Brakkton Booker
16758,Tamara Keith
16759,Tamara Keith
16760,Linton Weeks
16761,Domenico Montanaro
16762,Bill Chappell
16763,NPR Staff
16764,Peter Overby
16765,Joel Rose
16766,Amita Kelly
16767,Marilyn Geewax
16768,Brakkton Booker
16769,Tamara Keith
16770,Tamara Keith
16771,Linton Weeks
16772,Domenico Montanaro
16773,Bill Chappell
16774,NPR Staff
16775,Peter Overby
16776,Joel Rose
16777,Amita Kelly
16778,Marilyn Geewax
16779,Brakkton Booker
16780,Tamara Keith
16781,Tamara Keith
16782,Linton Weeks
16783,Domenico Montanaro
16784,Bill Chappell
16785,NPR Staff
16786,Peter Overby
16787,Joel Rose
16788,Amita Kelly
16789,Marilyn Geewax
16790,Brakkton Booker
16791,Tamara Keith
16792,Tamara Keith
16793,Linton Weeks
16794,Domenico Montanaro
16795,Bill Chappell
16796,NPR Staff
16797,Peter Overby
16798,Joel Rose
16799,Amita Kelly
16800,Marilyn Geewax
16801,Brakkton Booker
16802,Tamara Keith
16803,Tamara Keith
16804,Linton Weeks
16805,Domenico Montanaro
16806,Bill Chappell
16807,NPR Staff
16808,Peter Overby
16809,Joel Rose
16810,Amita Kelly
16811,Marilyn Geewax
16812,Brakkton Booker
16813,Tamara Keith
16814,Linton Weeks
16815,Domenico Montanaro
16816,Bill Chappell
16817,NPR Staff
16818,Peter Overby
16819,Joel Rose
16820,Amita Kelly
16821,Marilyn Geewax
16822,Brakkton Booker
16823,Tamara Keith
16824,Linton Weeks
16825,Domenico Montanaro
16826,Bill Chappell
16827,NPR Staff
16828,Peter Overby
16829,Joel Rose
16830,Amita Kelly
16831,Marilyn Geewax
16832,Brakkton Booker
16833,Tamara Keith
16834,Linton Weeks
16835,Domenico Montanaro
16836,Bill Chappell
16837,NPR Staff
16838,Peter Overby
16839,Joel Rose
16840,Amita Kelly
16841,Marilyn Geewax
16842,Brakkton Booker
16843,Tamara Keith
16844,Domenico Montanaro
16845,Bill Chappell
16846,NPR Staff
16847,Peter Overby
16848,Joel Rose
16849,Amita Kelly
16850,Marilyn Geewax
16851,Brakkton Booker
16852,Tamara Keith
16853,Domenico Montanaro
16854,Bill Chappell
16855,NPR Staff
16856,Peter Overby
16857,Joel Rose
16858,Amita Kelly
16859,Marilyn Geewax
16860,Brakkton Booker
16861,Tamara Keith
16862,Asma Khalid
16863,Domenico Montanaro
16864,Bill Chappell
16865,NPR Staff
16866,Peter Overby
16867,Joel Rose
16868,Amita Kelly
16869,Marilyn Geewax
16870,Brakkton Booker
16871,Tamara Keith
16872,Asma Khalid
16873,Sarah McCammon
16874,Bill Chappell
16875,NPR Staff
16876,Peter Overby
16877,Joel Rose
16878,Amita Kelly
16879,Marilyn Geewax
16880,Brakkton Booker
16881,Tamara Keith
16882,Asma Khalid
16883,Sarah McCammon
16884,NPR Staff
16885,Peter Overby
16886,Joel Rose
16887,Amita Kelly
16888,Marilyn Geewax
16889,Brakkton Booker
16890,Tamara Keith
16891,Asma Khalid
16892,Sarah McCammon
16893,Jason Beaubien
16894,Peter Overby
16895,Joel Rose
16896,Amita Kelly
16897,Marilyn Geewax
16898,Brakkton Booker
16899,Tamara Keith
16900,Asma Khalid
16901,Sarah McCammon
16902,Jason Beaubien
16903,Carrie Johnson
16904,Joel Rose
16905,Amita Kelly
16906,Marilyn Geewax
16907,Brakkton Booker
16908,Tamara Keith
16909,Asma Khalid
16910,Sarah McCammon
16911,Jason Beaubien
16912,Carrie Johnson
16913,Amita Kelly
16914,Marilyn Geewax
16915,Brakkton Booker
16916,Tamara Keith
16917,Asma Khalid
16918,Sarah McCammon
16919,Jason Beaubien
16920,Carrie Johnson
16921,Marilyn Geewax
16922,Brakkton Booker
16923,Tamara Keith
16924,Asma Khalid
16925,Sarah McCammon
16926,Jason Beaubien
16927,Carrie Johnson
16928,Ron Elving
16929,Brakkton Booker
16930,Tamara Keith
16931,Asma Khalid
16932,Sarah McCammon
16933,Jason Beaubien
16934,Carrie Johnson
16935,Ron Elving
16936,Susan Davis
16936,Eyder Peralta
16937,Tamara Keith
16938,Asma Khalid
16939,Sarah McCammon
16940,Jason Beaubien
16941,Carrie Johnson
16942,Ron Elving
16943,Susan Davis
16943,Eyder Peralta
16944,Asma Khalid
16945,Sarah McCammon
16946,Jason Beaubien
16947,Carrie Johnson
16948,Ron Elving
16949,Susan Davis
16949,Eyder Peralta
16950,Asma Khalid
16951,Sarah McCammon
16952,Jason Beaubien
16953,Carrie Johnson
16954,Ron Elving
16955,Susan Davis
16955,Eyder Peralta
16956,Asma Khalid
16957,Sarah McCammon
16958,Jason Beaubien
16959,Carrie Johnson
16960,Ron Elving
16961,Susan Davis
16961,Eyder Peralta
16962,Asma Khalid
16963,Sarah McCammon
16964,Jason Beaubien
16965,Carrie Johnson
16966,Ron Elving
16967,Susan Davis
16967,Eyder Peralta
16968,Tamara Keith
16969,Asma Khalid
16970,Sarah McCammon
16971,Jason Beaubien
16972,Carrie Johnson
16973,Ron Elving
16974,Susan Davis
16974,Eyder Peralta
16975,Tamara Keith
16976,Domenico Montanaro
16976,Amita Kelly
16977,Asma Khalid
16978,Sarah McCammon
16979,Jason Beaubien
16980,Carrie Johnson
16981,Ron Elving
16982,Susan Davis
16982,Eyder Peralta
16983,Tamara Keith
16984,Domenico Montanaro
16984,Amita Kelly
16985,Asma Khalid
16986,Sarah McCammon
16987,Jason Beaubien
16988,Carrie Johnson
16989,Ron Elving
16990,Susan Davis
16990,Eyder Peralta
16991,Tamara Keith
16992,Domenico Montanaro
16992,Amita Kelly
16993,Asma Khalid
16994,Sarah McCammon
16995,Jason Beaubien
16996,Carrie Johnson
16997,Ron Elving
16998,Susan Davis
16998,Eyder Peralta
16999,Tamara Keith
17000,Domenico Montanaro
17000,Amita Kelly
17001,Asma Khalid
17002,Sarah McCammon
17003,Jason Beaubien
17004,Carrie Johnson
17005,Ron Elving
17006,Susan Davis
17006,Eyder Peralta
17007,Tamara Keith
17008,Domenico Montanaro
17008,Amita Kelly
17009,Asma Khalid
17010,Sarah McCammon
17011,Jason Beaubien
17012,Carrie Johnson
17013,Ron Elving
17014,Susan Davis
17014,Eyder Peralta
17015,Tamara Keith
17016,Domenico Montanaro
17016,Amita Kelly
17017,Sarah McCammon
17018,Jason Beaubien
17019,Carrie Johnson
17020,Ron Elving
17021,Susan Davis
17021,Eyder Peralta
17022,Tamara Keith
17023,Domenico Montanaro
17023,Amita Kelly
17024,Jason Beaubien
17025,Carrie Johnson
17026,Ron Elving
17027,Susan Davis
17027,Eyder Peralta
17028,Tamara Keith
17029,Domenico Montanaro
17029,Amita Kelly
17030,Jason Beaubien
17031,Carrie Johnson
17032,Ron Elving
17033,Susan Davis
17033,Eyder Peralta
17034,Tamara Keith
17035,Domenico Montanaro
17035,Amita Kelly
17036,Laura Wagner
17036,Eyder Peralta
17037,Carrie Johnson
17038,Ron Elving
17039,Susan Davis
17039,Eyder Peralta
17040,Tamara Keith
17041,Domenico Montanaro
17041,Amita Kelly
17042,Laura Wagner
17042,Eyder Peralta
17043,Ron Elving
17044,Ron Elving
17045,Susan Davis
17045,Eyder Peralta
17046,Tamara Keith
17047,Domenico Montanaro
17047,Amita Kelly
17048,Laura Wagner
17048,Eyder Peralta
17049,Ron Elving
17050,Sam Sanders
17051,Ron Elving
17052,Susan Davis
17052,Eyder Peralta
17053,Tamara Keith
17054,Domenico Montanaro
17054,Amita Kelly
17055,Laura Wagner
17055,Eyder Peralta
17056,Ron Elving
17057,Sam Sanders
17058,Yuki Noguchi
17059,Ron Elving
17060,Susan Davis
17060,Eyder Peralta
17061,Tamara Keith
17062,Domenico Montanaro
17062,Amita Kelly
17063,Laura Wagner
17063,Eyder Peralta
17064,Ron Elving
17065,Sam Sanders
17066,Yuki Noguchi
17067,Susan Davis
17067,Eyder Peralta
17068,Tamara Keith
17069,Domenico Montanaro
17069,Amita Kelly
17070,Laura Wagner
17070,Eyder Peralta
17071,Ron Elving
17072,Sam Sanders
17073,Yuki Noguchi
17074,Tamara Keith
17075,Domenico Montanaro
17075,Amita Kelly
17076,Laura Wagner
17076,Eyder Peralta
17077,Ron Elving
17078,Sam Sanders
17079,Yuki Noguchi
17080,Amita Kelly
17081,Tamara Keith
17082,Domenico Montanaro
17082,Amita Kelly
17083,Laura Wagner
17083,Eyder Peralta
17084,Ron Elving
17085,Sam Sanders
17086,Yuki Noguchi
17087,Amita Kelly
17088,Tamara Keith
17089,Domenico Montanaro
17089,Amita Kelly
17090,Laura Wagner
17090,Eyder Peralta
17091,Ron Elving
17092,Sam Sanders
17093,Yuki Noguchi
17094,Amita Kelly
17095,Tamara Keith
17096,Domenico Montanaro
17096,Amita Kelly
17097,Laura Wagner
17097,Eyder Peralta
17098,Ron Elving
17099,Sam Sanders
17100,Yuki Noguchi
17101,Amita Kelly
17102,Domenico Montanaro
17103,Tamara Keith
17104,Domenico Montanaro
17104,Amita Kelly
17105,Laura Wagner
17105,Eyder Peralta
17106,Ron Elving
17107,Sam Sanders
17108,Yuki Noguchi
17109,Amita Kelly
17110,Domenico Montanaro
17111,Danielle Kurtzleben 
17112,Domenico Montanaro
17112,Amita Kelly
17113,Laura Wagner
17113,Eyder Peralta
17114,Ron Elving
17115,Sam Sanders
17116,Yuki Noguchi
17117,Amita Kelly
17118,Domenico Montanaro
17119,Danielle Kurtzleben 
17120,Laura Wagner
17120,Eyder Peralta
17121,Ron Elving
17122,Sam Sanders
17123,Yuki Noguchi
17124,Amita Kelly
17125,Domenico Montanaro
17126,Danielle Kurtzleben 
17127,Arnie Seipel
17128,Laura Wagner
17128,Eyder Peralta
17129,Ron Elving
17130,Sam Sanders
17131,Yuki Noguchi
17132,Amita Kelly
17133,Domenico Montanaro
17134,Danielle Kurtzleben 
17135,Arnie Seipel
17136,Scott Neuman
17137,Laura Wagner
17137,Eyder Peralta
17138,Ron Elving
17139,Sam Sanders
17140,Yuki Noguchi
17141,Amita Kelly
17142,Domenico Montanaro
17143,Danielle Kurtzleben 
17144,Arnie Seipel
17145,Scott Neuman
17146,Scott Detrow
17147,Laura Wagner
17147,Eyder Peralta
17148,Ron Elving
17149,Sam Sanders
17150,Yuki Noguchi
17151,Amita Kelly
17152,Domenico Montanaro
17153,Danielle Kurtzleben 
17154,Arnie Seipel
17155,Scott Neuman
17156,Scott Detrow
17157,Arnie Seipel
17157,Steve Inskeep
17158,Laura Wagner
17158,Eyder Peralta
17159,Ron Elving
17160,Sam Sanders
17161,Yuki Noguchi
17162,Amita Kelly
17163,Domenico Montanaro
17164,Danielle Kurtzleben 
17165,Arnie Seipel
17166,Scott Neuman
17167,Scott Detrow
17168,Arnie Seipel
17168,Steve Inskeep
17169,Laura Wagner
17169,Eyder Peralta
17170,Ron Elving
17171,Sam Sanders
17172,Yuki Noguchi
17173,Amita Kelly
17174,Domenico Montanaro
17175,Danielle Kurtzleben 
17176,Arnie Seipel
17177,Scott Neuman
17178,Scott Detrow
17179,Arnie Seipel
17179,Steve Inskeep
17180,Laura Wagner
17180,Eyder Peralta
17181,Ron Elving
17182,Sam Sanders
17183,Yuki Noguchi
17184,Amita Kelly
17185,Domenico Montanaro
17186,Danielle Kurtzleben 
17187,Arnie Seipel
17188,Scott Neuman
17189,Scott Detrow
17190,Arnie Seipel
17190,Steve Inskeep
17191,Laura Wagner
17191,Eyder Peralta
17192,Laura Wagner
17192,Eyder Peralta
17193,Ron Elving
17194,Sam Sanders
17195,Yuki Noguchi
17196,Amita Kelly
17197,Domenico Montanaro
17198,Danielle Kurtzleben 
17199,Arnie Seipel
17200,Scott Neuman
17201,Scott Detrow
17202,Arnie Seipel
17202,Steve Inskeep
17203,Laura Wagner
17203,Eyder Peralta
17204,Danielle Kurtzleben 
17205,Ron Elving
17206,Sam Sanders
17207,Yuki Noguchi
17208,Amita Kelly
17209,Domenico Montanaro
17210,Danielle Kurtzleben 
17211,Arnie Seipel
17212,Scott Neuman
17213,Scott Detrow
17214,Arnie Seipel
17214,Steve Inskeep
17215,Laura Wagner
17215,Eyder Peralta
17216,Danielle Kurtzleben 
17217,Susan Davis
17217,Domenico Montanaro
17218,Sam Sanders
17219,Yuki Noguchi
17220,Amita Kelly
17221,Domenico Montanaro
17222,Danielle Kurtzleben 
17223,Arnie Seipel
17224,Scott Neuman
17225,Scott Detrow
17226,Arnie Seipel
17226,Steve Inskeep
17227,Laura Wagner
17227,Eyder Peralta
17228,Danielle Kurtzleben 
17229,Susan Davis
17229,Domenico Montanaro
17230,Laura Sullivan
17231,Yuki Noguchi
17232,Amita Kelly
17233,Domenico Montanaro
17234,Danielle Kurtzleben 
17235,Arnie Seipel
17236,Scott Neuman
17237,Scott Detrow
17238,Arnie Seipel
17238,Steve Inskeep
17239,Laura Wagner
17239,Eyder Peralta
17240,Danielle Kurtzleben 
17241,Susan Davis
17241,Domenico Montanaro
17242,Laura Sullivan
17243,Amita Kelly
17244,Domenico Montanaro
17245,Danielle Kurtzleben 
17246,Arnie Seipel
17247,Scott Neuman
17248,Scott Detrow
17249,Arnie Seipel
17249,Steve Inskeep
17250,Laura Wagner
17250,Eyder Peralta
17251,Danielle Kurtzleben 
17252,Susan Davis
17252,Domenico Montanaro
17253,Laura Sullivan
17254,Amita Kelly
17255,Domenico Montanaro
17256,Danielle Kurtzleben 
17257,Arnie Seipel
17258,Scott Neuman
17259,Scott Detrow
17260,Arnie Seipel
17260,Steve Inskeep
17261,Laura Wagner
17261,Eyder Peralta
17262,Danielle Kurtzleben 
17263,Susan Davis
17263,Domenico Montanaro
17264,Laura Sullivan
17265,Amita Kelly
17266,Domenico Montanaro
17267,Danielle Kurtzleben 
17268,Arnie Seipel
17269,Scott Neuman
17270,Scott Detrow
17271,Arnie Seipel
17271,Steve Inskeep
17272,Laura Wagner
17272,Eyder Peralta
17273,Danielle Kurtzleben 
17274,Susan Davis
17274,Domenico Montanaro
